name,,aian weight
SCHOEMANN,1707913,12
SOKOLOSKY,1707925,12
MANGRA,1707937,12
WAMBLES,1707949,12
KOSBAB,1707961,12
INEZ,1707973,12
BOSTATER,1707985,12
JAGMOHAN,1707997,12
BITNEY,1708009,12
AUGILAR,1708021,12
SATTAUR,1708033,12
NORTHCROSS,1708045,12
GRINSELL,1708057,12
DEMARRE,1708069,12
DRAGG,1708081,12
MALLOTT,1708093,12
TRUEAX,1708105,12
SNETSINGER,1708117,12
COCOM,1708129,12
TAFFNER,1708141,12
HARRIPERSAUD,1708153,12
DEBLER,1708165,12
SHARBUTT,1708177,12
BRINGS,1708189,12
BULLY,1708201,12
LITZNER,1708213,12
GOCHENAUER,1708225,12
TOMHAVE,1708237,12
HEADLY,1708249,12
ZUAZUA,1708261,12
MORGANROTH,1708273,12
BRABBS,1708285,12
CLAMPETT,1708297,12
TEAM,1708309,12
BALFANY,1708321,12
TUFNELL,1708333,12
TOTARAM,1708345,12
BUTAUD,1708357,12
CORPRON,1708369,12
AMARILLA,1708381,12
GOLUS,1708393,12
SCANTLEN,1708405,12
ORANTEZ,1708417,12
LAFLEY,1708429,12
MCGARVA,1708441,12
SHEBER,1708453,12
HOLBIRD,1708465,12
SCOUT,1708477,12
SECONDI,1708489,12
EDMERSON,1708501,12
STIDMON,1708513,12
GOODHOPE,1708525,12
CASINGER,1708537,12
SUKHOO,1708549,12
VETTLESON,1708561,12
SAVILLA,1708573,12
DEVAUGHAN,1708585,12
PARMANAND,1708597,12
TOSIE,1708609,12
LINUS,1708621,12
GREBB,1708633,12
BIRCHUM,1708645,12
CRANTZ,1708657,12
HENA,1708669,12
HEALING,1708681,12
ERDRICH,1708693,12
TRUONG,1708704,11
PHAN,1708715,11
XIONG,1708726,11
BELLO,1708737,11
TEJEDA,1708748,11
SANTAMARIA,1708759,11
MANCINI,1708770,11
RIVERO,1708781,11
HADDAD,1708792,11
MILLAN,1708803,11
BAYER,1708814,11
SERRATO,1708825,11
AMBRIZ,1708836,11
FANG,1708847,11
CATALANO,1708858,11
POLLACK,1708869,11
LOZADA,1708880,11
CHAVIRA,1708891,11
BONTRAGER,1708902,11
DESIMONE,1708913,11
PARISI,1708924,11
COLIN,1708935,11
MONTEMAYOR,1708946,11
MURO,1708957,11
ETIENNE,1708968,11
TALAVERA,1708979,11
LAPP,1708990,11
VALENTE,1709001,11
HECHT,1709012,11
PALOMARES,1709023,11
RUDY,1709034,11
MCGARRY,1709045,11
RUBINO,1709056,11
BEILER,1709067,11
NUNO,1709078,11
JACINTO,1709089,11
JORGE,1709100,11
THACH,1709111,11
SHINE,1709122,11
OBREGON,1709133,11
MALINOWSKI,1709144,11
VANBUREN,1709155,11
HALPIN,1709166,11
ANTUNEZ,1709177,11
LOEFFLER,1709188,11
THEISEN,1709199,11
WITKOWSKI,1709210,11
HOLLANDER,1709221,11
LABOY,1709232,11
AWAD,1709243,11
REGO,1709254,11
PERES,1709265,11
DOWNER,1709276,11
HABER,1709287,11
ARONSON,1709298,11
SAUTER,1709309,11
LEVINSON,1709320,11
LEY,1709331,11
GAINER,1709342,11
GEBHARDT,1709353,11
ABBAS,1709364,11
KUEHL,1709375,11
BRAUER,1709386,11
CHIPMAN,1709397,11
KOVAL,1709408,11
BERNER,1709419,11
OMARA,1709430,11
DOERING,1709441,11
OUSLEY,1709452,11
MAPP,1709463,11
MCLOUGHLIN,1709474,11
MEDEL,1709485,11
STENGER,1709496,11
FENWICK,1709507,11
FUTCH,1709518,11
BEGGS,1709529,11
HINZ,1709540,11
MACALUSO,1709551,11
RUHL,1709562,11
SHUSTER,1709573,11
EALY,1709584,11
LEVASSEUR,1709595,11
HECTOR,1709606,11
WILFONG,1709617,11
MISHRA,1709628,11
KASTEN,1709639,11
CHENAULT,1709650,11
WITTER,1709661,11
SALTZMAN,1709672,11
GROTE,1709683,11
SHIVER,1709694,11
REVELES,1709705,11
SANJUAN,1709716,11
POMPA,1709727,11
BORKOWSKI,1709738,11
DICARLO,1709749,11
DEY,1709760,11
PAWLAK,1709771,11
LAKIN,1709782,11
GULLETT,1709793,11
GILLARD,1709804,11
FLICKINGER,1709815,11
KANIA,1709826,11
RODNEY,1709837,11
HOCKENBERRY,1709848,11
BRODSKY,1709859,11
THOMA,1709870,11
DULIN,1709881,11
JANKE,1709892,11
HOLLAR,1709903,11
ESKRIDGE,1709914,11
SCHOOLEY,1709925,11
GRAYBILL,1709936,11
IYER,1709947,11
PRIESTER,1709958,11
KUTZ,1709969,11
BRIDGEWATER,1709980,11
WENDLING,1709991,11
STELLY,1710002,11
LOTZ,1710013,11
GRESS,1710024,11
VANCLEAVE,1710035,11
FITZ,1710046,11
SALAMONE,1710057,11
DOMINGUE,1710068,11
HUDNALL,1710079,11
KENNA,1710090,11
FELT,1710101,11
MELLINGER,1710112,11
MCSWEENEY,1710123,11
SAEZ,1710134,11
HOSEY,1710145,11
WILLE,1710156,11
LORENZEN,1710167,11
PAVLIK,1710178,11
LAMBRECHT,1710189,11
BODDIE,1710200,11
BREAULT,1710211,11
BECHTOLD,1710222,11
LUTES,1710233,11
BRETZ,1710244,11
BILLINGTON,1710255,11
SOUTHWICK,1710266,11
KERSTEN,1710277,11
GARWOOD,1710288,11
PERSONS,1710299,11
SENTER,1710310,11
BELLOWS,1710321,11
HAU,1710332,11
MCCHESNEY,1710343,11
HOYER,1710354,11
PRIVETT,1710365,11
BAUGHER,1710376,11
HOHMAN,1710387,11
ROBILLARD,1710398,11
OSTROM,1710409,11
HELFRICH,1710420,11
HENDLEY,1710431,11
LINES,1710442,11
HOVIS,1710453,11
STORK,1710464,11
MOSELY,1710475,11
HARSH,1710486,11
HETHERINGTON,1710497,11
DICE,1710508,11
GUERRIER,1710519,11
CHOUINARD,1710530,11
MEEKINS,1710541,11
HERING,1710552,11
FELTNER,1710563,11
DUNKLE,1710574,11
NICHOL,1710585,11
STRUCK,1710596,11
VARA,1710607,11
CANAVAN,1710618,11
BINGAMAN,1710629,11
CHACKO,1710640,11
CHAMBLEE,1710651,11
SEGUIN,1710662,11
RUDDY,1710673,11
OSTERMAN,1710684,11
PALADINO,1710695,11
EILAND,1710706,11
HOGGARD,1710717,11
FURLOW,1710728,11
CERNY,1710739,11
MICHAELIS,1710750,11
WILBERT,1710761,11
POSS,1710772,11
SISTRUNK,1710783,11
ROTHROCK,1710794,11
JEPSON,1710805,11
RECK,1710816,11
DAUM,1710827,11
NARDI,1710838,11
ALDAY,1710849,11
JAGGERS,1710860,11
LEHNER,1710871,11
CHESHIRE,1710882,11
LIPP,1710893,11
BIRDSALL,1710904,11
MCDAVID,1710915,11
MODI,1710926,11
HADEN,1710937,11
MELLEN,1710948,11
PANDO,1710959,11
FULBRIGHT,1710970,11
NAIK,1710981,11
HOWER,1710992,11
FERREE,1711003,11
MCILWAIN,1711014,11
BARRIER,1711025,11
ROOKER,1711036,11
BELLA,1711047,11
GWALTNEY,1711058,11
WYMER,1711069,11
ZELLERS,1711080,11
AUGUSTUS,1711091,11
CARRIERE,1711102,11
LAMKIN,1711113,11
BARBARA,1711124,11
RUGG,1711135,11
TEETERS,1711146,11
KLEMM,1711157,11
TESKE,1711168,11
YON,1711179,11
BARRETTE,1711190,11
ANDREASEN,1711201,11
COLLIE,1711212,11
PONTE,1711223,11
GLEESON,1711234,11
SINGLEY,1711245,11
MCMASTERS,1711256,11
BUDDE,1711267,11
INNES,1711278,11
BRAMBLE,1711289,11
ZAIDI,1711300,11
GINTHER,1711311,11
STIRLING,1711322,11
LUCEY,1711333,11
BRUHN,1711344,11
WALSER,1711355,11
AUBUCHON,1711366,11
GUILFORD,1711377,11
NUNNERY,1711388,11
MACINTYRE,1711399,11
LICON,1711410,11
GITTENS,1711421,11
MANCILLAS,1711432,11
GERKE,1711443,11
FABRE,1711454,11
LAUFER,1711465,11
PASCALE,1711476,11
SAHA,1711487,11
LEEMAN,1711498,11
SEDGWICK,1711509,11
DANIS,1711520,11
MCKEEHAN,1711531,11
PEARCY,1711542,11
INGLIS,1711553,11
ARENDT,1711564,11
HEIDT,1711575,11
MEUNIER,1711586,11
STEVERSON,1711597,11
HOSMER,1711608,11
BLANDON,1711619,11
OKANE,1711630,11
HARA,1711641,11
RISHER,1711652,11
FUSELIER,1711663,11
GEPHART,1711674,11
MARPLE,1711685,11
SHIPE,1711696,11
VASS,1711707,11
BENDA,1711718,11
IVERSEN,1711729,11
COOMES,1711740,11
TOWLER,1711751,11
SATTERLEE,1711762,11
MARASCO,1711773,11
DAMM,1711784,11
CRAINE,1711795,11
FULGHAM,1711806,11
DOSHI,1711817,11
DEMOTT,1711828,11
SEBRING,1711839,11
SHEW,1711850,11
MCCREERY,1711861,11
HAKES,1711872,11
ROBICHAUX,1711883,11
HENSLER,1711894,11
HAYHURST,1711905,11
CUTTS,1711916,11
COPPAGE,1711927,11
RANCK,1711938,11
PRESSLER,1711949,11
STALTER,1711960,11
MOAK,1711971,11
LOE,1711982,11
GOULDING,1711993,11
SHORTRIDGE,1712004,11
HUFFSTETLER,1712015,11
STETLER,1712026,11
MILLIS,1712037,11
BOHAN,1712048,11
ALLENDER,1712059,11
CULBREATH,1712070,11
OCON,1712081,11
BRICKHOUSE,1712092,11
PATTILLO,1712103,11
EDGELL,1712114,11
MONG,1712125,11
EZZELL,1712136,11
GWYN,1712147,11
LUQUE,1712158,11
BRINER,1712169,11
POSTMA,1712180,11
GOLLA,1712191,11
HERTZOG,1712202,11
DRAEGER,1712213,11
HITCH,1712224,11
CORNER,1712235,11
WARRINER,1712246,11
CANTERO,1712257,11
STROHM,1712268,11
KEAR,1712279,11
SHERRER,1712290,11
MUNFORD,1712301,11
YOUNCE,1712312,11
RE,1712323,11
SCHOOLER,1712334,11
HERRMAN,1712345,11
HAMBURG,1712356,11
MANTHEY,1712367,11
VANDENHEUVEL,1712378,11
HOGGE,1712389,11
HULING,1712400,11
KELLIHER,1712411,11
ORTEGON,1712422,11
BADEN,1712433,11
TAPLIN,1712444,11
GRIMSHAW,1712455,11
WILTSE,1712466,11
WHITTENBURG,1712477,11
SHURTLEFF,1712488,11
FOYE,1712499,11
LONGWELL,1712510,11
PLEMONS,1712521,11
PURDIE,1712532,11
MCADAM,1712543,11
HAAR,1712554,11
MUNCH,1712565,11
DWIGHT,1712576,11
BAHAM,1712587,11
BODIFORD,1712598,11
BORDNER,1712609,11
LOBB,1712620,11
TYNAN,1712631,11
EMRICH,1712642,11
NEWBERG,1712653,11
ROMAINE,1712664,11
MCMATH,1712675,11
ALVORD,1712686,11
MICHALEK,1712697,11
OLESEN,1712708,11
LAUREL,1712719,11
MERIDETH,1712730,11
MANKE,1712741,11
ECKLEY,1712752,11
RONNING,1712763,11
GIBBENS,1712774,11
BUSBEE,1712785,11
SAPIEN,1712796,11
PRETTYMAN,1712807,11
DECLUE,1712818,11
BELLES,1712829,11
HOLSEY,1712840,11
GUILLIAMS,1712851,11
HALTOM,1712862,11
KIBBE,1712873,11
LEGAULT,1712884,11
HANSCOM,1712895,11
STRAWBRIDGE,1712906,11
BERTOLINI,1712917,11
BARA,1712928,11
STILSON,1712939,11
TELLIER,1712950,11
DIKE,1712961,11
MENGES,1712972,11
ASBELL,1712983,11
LEESON,1712994,11
DEINES,1713005,11
MAHNKE,1713016,11
MANSUR,1713027,11
MCREE,1713038,11
ALMON,1713049,11
FILKINS,1713060,11
KELLS,1713071,11
KREIS,1713082,11
DUNSMORE,1713093,11
MERO,1713104,11
BENNINGER,1713115,11
CHIA,1713126,11
SAVARD,1713137,11
DEDEAUX,1713148,11
MERTES,1713159,11
SPRUELL,1713170,11
SCHWINDT,1713181,11
FICKLIN,1713192,11
SHOTTS,1713203,11
HOGGATT,1713214,11
CRABBE,1713225,11
SILLIMAN,1713236,11
MCCAULLEY,1713247,11
PATCHEN,1713258,11
MARLAR,1713269,11
MONTY,1713280,11
GODBOLD,1713291,11
KINDIG,1713302,11
SHERRON,1713313,11
DASHIELL,1713324,11
CUE,1713335,11
BITTING,1713346,11
CALAWAY,1713357,11
DORSCH,1713368,11
ARDIS,1713379,11
ENGELKE,1713390,11
ROQUEMORE,1713401,11
NEILSEN,1713412,11
CASSELMAN,1713423,11
TWILLEY,1713434,11
TENNIS,1713445,11
BRANDEL,1713456,11
COHEE,1713467,11
MATTIE,1713478,11
TOPE,1713489,11
CHATELAIN,1713500,11
URICH,1713511,11
RESER,1713522,11
ZERR,1713533,11
SIMIEN,1713544,11
FORGEY,1713555,11
HEIGHT,1713566,11
TEVIS,1713577,11
MCGLOTHIN,1713588,11
BERTHELOT,1713599,11
LEVEQUE,1713610,11
MORING,1713621,11
HADNOT,1713632,11
AUSMUS,1713643,11
MICHIE,1713654,11
HASLEY,1713665,11
TORPEY,1713676,11
CRUIKSHANK,1713687,11
PERSAD,1713698,11
JENNESS,1713709,11
WITTWER,1713720,11
LIGHTLE,1713731,11
SAFFELL,1713742,11
LOVAN,1713753,11
PANE,1713764,11
SATTER,1713775,11
RATLEY,1713786,11
CHEADLE,1713797,11
BRILLHART,1713808,11
DAUGHTERY,1713819,11
TILLY,1713830,11
PEQUENO,1713841,11
KROEKER,1713852,11
COVERDALE,1713863,11
RICKEL,1713874,11
SLINKARD,1713885,11
RYCKMAN,1713896,11
COONCE,1713907,11
JIMISON,1713918,11
SEYBERT,1713929,11
EADIE,1713940,11
WELLONS,1713951,11
PARKISON,1713962,11
MURRAH,1713973,11
NETH,1713984,11
MULROY,1713995,11
YANT,1714006,11
RAWLEY,1714017,11
GOTCHER,1714028,11
COGER,1714039,11
SINNETT,1714050,11
HINCHMAN,1714061,11
BROSSEAU,1714072,11
FICKEN,1714083,11
BLACKERBY,1714094,11
CROSSETT,1714105,11
FAVOR,1714116,11
COMBES,1714127,11
ULREY,1714138,11
TINKLE,1714149,11
FRARY,1714160,11
GENTZ,1714171,11
MAESE,1714182,11
THRAILKILL,1714193,11
MANASCO,1714204,11
STRETCH,1714215,11
DENA,1714226,11
SPRAGG,1714237,11
GINGER,1714248,11
HARSTAD,1714259,11
DEPUTY,1714270,11
MALCHOW,1714281,11
DESORMEAUX,1714292,11
EARNHART,1714303,11
PICCIANO,1714314,11
VANASSE,1714325,11
PEUGH,1714336,11
EAGEN,1714347,11
WAKELAND,1714358,11
DUBUC,1714369,11
FATE,1714380,11
YESCAS,1714391,11
MOHIUDDIN,1714402,11
BEAUBRUN,1714413,11
WEHUNT,1714424,11
MONTROY,1714435,11
AIKMAN,1714446,11
BLUFORD,1714457,11
SWICEGOOD,1714468,11
WINEINGER,1714479,11
FAYARD,1714490,11
WATTENBARGER,1714501,11
MILBRANDT,1714512,11
NORDLUND,1714523,11
SVENSON,1714534,11
PREST,1714545,11
TICKNOR,1714556,11
APPLEGARTH,1714567,11
PAIT,1714578,11
TAUL,1714589,11
DORNAN,1714600,11
SWOPES,1714611,11
COCKE,1714622,11
HATAWAY,1714633,11
CARTMELL,1714644,11
STRIPLIN,1714655,11
ROCHEFORT,1714666,11
MALOUF,1714677,11
BANDERA,1714688,11
YEAROUT,1714699,11
JOBIN,1714710,11
GALLEN,1714721,11
KIGGINS,1714732,11
DESSERT,1714743,11
WILLCUTT,1714754,11
CALLAIS,1714765,11
SLAUGH,1714776,11
MELOCHE,1714787,11
RISSE,1714798,11
MCCARSON,1714809,11
RICHISON,1714820,11
SHADLEY,1714831,11
CROSSNO,1714842,11
RAJESH,1714853,11
SHOLL,1714864,11
DOROTHY,1714875,11
TRUBY,1714886,11
EGELAND,1714897,11
LONSDALE,1714908,11
MALAND,1714919,11
CORBIT,1714930,11
AAMODT,1714941,11
ERLICH,1714952,11
STANGEL,1714963,11
NULPH,1714974,11
MISH,1714985,11
MALTOS,1714996,11
BURGO,1715007,11
OBEY,1715018,11
OSTERLOH,1715029,11
JOHANNING,1715040,11
SLIGAR,1715051,11
TUKES,1715062,11
HARVIE,1715073,11
OSMER,1715084,11
COGGESHALL,1715095,11
RATTERREE,1715106,11
MOLTON,1715117,11
RUSTON,1715128,11
STIERWALT,1715139,11
ADY,1715150,11
GUDGEL,1715161,11
BORT,1715172,11
BUSSING,1715183,11
ROSELAND,1715194,11
FEAGAN,1715205,11
DONNA,1715216,11
LANDGREN,1715227,11
JOLES,1715238,11
RANE,1715249,11
BURBY,1715260,11
KARMAN,1715271,11
TWEET,1715282,11
STELLE,1715293,11
LECLERE,1715304,11
DOREN,1715315,11
LEYVAS,1715326,11
CATTERSON,1715337,11
STUTESMAN,1715348,11
GLASSCO,1715359,11
KALK,1715370,11
PONTIFF,1715381,11
BRIDENSTINE,1715392,11
RAMERO,1715403,11
ETZKORN,1715414,11
BLALACK,1715425,11
HIGINBOTHAM,1715436,11
VERTZ,1715447,11
WAISANEN,1715458,11
GAHN,1715469,11
VESSEL,1715480,11
GRAUMAN,1715491,11
GREG,1715502,11
AMBROSIA,1715513,11
JAGO,1715524,11
SIDDLE,1715535,11
MCKINNY,1715546,11
MOESER,1715557,11
GOLDENSTEIN,1715568,11
YOUKER,1715579,11
MOLZAHN,1715590,11
JOHNDROW,1715601,11
IWEN,1715612,11
YORBA,1715623,11
LUTCHMAN,1715634,11
JOLLIE,1715645,11
ROSEBROUGH,1715656,11
CABLER,1715667,11
DELLA,1715678,11
GEROUX,1715689,11
SHERRIN,1715700,11
MAURITZ,1715711,11
INGRUM,1715722,11
SHOPTAW,1715733,11
BAKLEY,1715744,11
DENKINS,1715755,11
RIVETT,1715766,11
SARPY,1715777,11
CARRERE,1715788,11
ANGLETON,1715799,11
POLICE,1715810,11
SMALLEN,1715821,11
SAMBO,1715832,11
DOBKINS,1715843,11
RAXTER,1715854,11
HEINERT,1715865,11
SEPPANEN,1715876,11
ARJUNE,1715887,11
TRUNDLE,1715898,11
LAGERGREN,1715909,11
HOCKERSMITH,1715920,11
SCHWANDER,1715931,11
THIBEDEAU,1715942,11
STEIDLEY,1715953,11
PIVER,1715964,11
DAGUANNO,1715975,11
SORACE,1715986,11
PESICKA,1715997,11
HIPES,1716008,11
KROTH,1716019,11
BONGO,1716030,11
MONGES,1716041,11
RAMJOHN,1716052,11
MCFARLEN,1716063,11
PURLEE,1716074,11
HAILSTONE,1716085,11
GALLIPEAU,1716096,11
AVRITT,1716107,11
MELINA,1716118,11
BOURBONNAIS,1716129,11
ELLETSON,1716140,11
BARNHURST,1716151,11
BRANDOM,1716162,11
ESSERT,1716173,11
BARBERY,1716184,11
TRAUERNICHT,1716195,11
TRULLINGER,1716206,11
GACHES,1716217,11
KLICKER,1716228,11
HULIT,1716239,11
SHUTLER,1716250,11
DURLER,1716261,11
SINKA,1716272,11
OLDSON,1716283,11
HARNAR,1716294,11
FARRIMOND,1716305,11
HANDSHY,1716316,11
ALMOS,1716327,11
REAMEY,1716338,11
JERRED,1716349,11
FOSNESS,1716360,11
NEAFUS,1716371,11
ARNEL,1716382,11
CASTOE,1716393,11
RENDAHL,1716404,11
DESSART,1716415,11
RAMDATH,1716426,11
HAGEBUSCH,1716437,11
SHULA,1716448,11
CLAPHAN,1716459,11
VARDELL,1716470,11
BRAINE,1716481,11
READDY,1716492,11
LAWMASTER,1716503,11
SAROS,1716514,11
IORG,1716525,11
JURIN,1716536,11
WARTELLA,1716547,11
PRIBBERNOW,1716558,11
FOERCH,1716569,11
FIGART,1716580,11
GOLLIVER,1716591,11
WAYBRANT,1716602,11
MALLONE,1716613,11
BANGAR,1716624,11
BOWLINE,1716635,11
BEETER,1716646,11
WOFFARD,1716657,11
BALBER,1716668,11
SCUDERO,1716679,11
SHOPBELL,1716690,11
FORMOLO,1716701,11
FRENES,1716712,11
STARBARD,1716723,11
PENCILLE,1716734,11
TRAHIN,1716745,11
MCLEVAIN,1716756,11
HMIELEWSKI,1716767,11
MOCAN,1716778,11
LONNIE,1716789,11
COMBRINK,1716800,11
XUNCAX,1716811,11
STEIK,1716822,11
MACCURDY,1716833,11
CHARTRAW,1716844,11
MAUD,1716855,11
BITSON,1716866,11
HUYNH,1716876,10
YU,1716886,10
SONG,1716896,10
YEE,1716906,10
LO,1716916,10
PANTOJA,1716926,10
MALIK,1716936,10
HERSHBERGER,1716946,10
VITALE,1716956,10
WOO,1716966,10
GUARDADO,1716976,10
VALLADARES,1716986,10
BOLANOS,1716996,10
ARANA,1717006,10
NARVAEZ,1717016,10
LEBRON,1717026,10
TAVERAS,1717036,10
SALERNO,1717046,10
GINGERICH,1717056,10
CARTAGENA,1717066,10
ALMARAZ,1717076,10
DELROSARIO,1717086,10
AGUIAR,1717096,10
MARISCAL,1717106,10
MONACO,1717116,10
JEANBAPTISTE,1717126,10
LOREDO,1717136,10
CORONEL,1717146,10
MAURO,1717156,10
KEHOE,1717166,10
MCKEON,1717176,10
FERRO,1717186,10
RABER,1717196,10
SIMONE,1717206,10
FAZIO,1717216,10
NAPOLITANO,1717226,10
ZIMMERMANN,1717236,10
GELLER,1717246,10
LAROSA,1717256,10
DAMATO,1717266,10
GUARINO,1717276,10
MARCHESE,1717286,10
BLANCHETTE,1717296,10
AGUSTIN,1717306,10
BOYLAN,1717316,10
MARRA,1717326,10
MCLAREN,1717336,10
GEIST,1717346,10
LAO,1717356,10
STURGIS,1717366,10
WILK,1717376,10
LAWLOR,1717386,10
BLAIS,1717396,10
SVOBODA,1717406,10
HEINTZ,1717416,10
STAMM,1717426,10
CARINO,1717436,10
SPINELLI,1717446,10
BREHM,1717456,10
RUBALCAVA,1717466,10
KERSHAW,1717476,10
CERON,1717486,10
ZENDEJAS,1717496,10
BOWES,1717506,10
NISSEN,1717516,10
KURTH,1717526,10
VILLALBA,1717536,10
HARBAUGH,1717546,10
JEANLOUIS,1717556,10
HEYWARD,1717566,10
OMEARA,1717576,10
EWELL,1717586,10
SOUTHWORTH,1717596,10
PARKE,1717606,10
LINDEMAN,1717616,10
RINKER,1717626,10
IZZO,1717636,10
MICELI,1717646,10
ECKSTEIN,1717656,10
CADET,1717666,10
KEOUGH,1717676,10
MARIANI,1717686,10
SPANO,1717696,10
KEISTER,1717706,10
EWALD,1717716,10
TORRE,1717726,10
BOSCO,1717736,10
HANS,1717746,10
MERIDA,1717756,10
LAZARUS,1717766,10
TAI,1717776,10
DEVERA,1717786,10
BORRERO,1717796,10
CLAYPOOL,1717806,10
ALAS,1717816,10
MOYNIHAN,1717826,10
PIGG,1717836,10
DESJARDINS,1717846,10
HACKMAN,1717856,10
TUREK,1717866,10
HINCKLEY,1717876,10
NATIVIDAD,1717886,10
REIDY,1717896,10
NIEMANN,1717906,10
GEHRKE,1717916,10
BINNS,1717926,10
PINDER,1717936,10
FARFAN,1717946,10
STELLA,1717956,10
SCHEFFLER,1717966,10
BOGER,1717976,10
BORST,1717986,10
JAHNKE,1717996,10
CANNING,1718006,10
PIERCY,1718016,10
WINANS,1718026,10
KANTER,1718036,10
DESOUSA,1718046,10
ESTEVES,1718056,10
RUMMEL,1718066,10
BERGQUIST,1718076,10
DRUMM,1718086,10
CESAR,1718096,10
STUTZ,1718106,10
REINHARD,1718116,10
LEPAGE,1718126,10
CARRUTH,1718136,10
HERSEY,1718146,10
ANDUJAR,1718156,10
BASKERVILLE,1718166,10
BITNER,1718176,10
STANSBERRY,1718186,10
WESTERFIELD,1718196,10
HENN,1718206,10
VANHOOK,1718216,10
ZABEL,1718226,10
HORSTMAN,1718236,10
KAMMERER,1718246,10
QUESENBERRY,1718256,10
TRAYNOR,1718266,10
PLAYER,1718276,10
SKEENS,1718286,10
LIPINSKI,1718296,10
BLAS,1718306,10
LINEHAN,1718316,10
SNAVELY,1718326,10
VALTIERRA,1718336,10
LAMONTAGNE,1718346,10
CREASY,1718356,10
SCHEEL,1718366,10
GIBB,1718376,10
DOUGAN,1718386,10
DIEZ,1718396,10
SPITZ,1718406,10
CHIASSON,1718416,10
STAAB,1718426,10
AMOROSO,1718436,10
SOUKUP,1718446,10
GRIFFEN,1718456,10
ELSWICK,1718466,10
HENNINGS,1718476,10
MANNA,1718486,10
BEERY,1718496,10
NAUGLE,1718506,10
AYER,1718516,10
GRAFTON,1718526,10
BOSE,1718536,10
SHEARIN,1718546,10
DELACERDA,1718556,10
RAZA,1718566,10
SHARON,1718576,10
WINGERT,1718586,10
HORNBERGER,1718596,10
GEBHART,1718606,10
PAIVA,1718616,10
GUNNING,1718626,10
SHEAR,1718636,10
GARRARD,1718646,10
VANCAMP,1718656,10
CULLER,1718666,10
TINGLEY,1718676,10
CHANNELL,1718686,10
FESSLER,1718696,10
LACASSE,1718706,10
PENDERGAST,1718716,10
CORDLE,1718726,10
RUDISILL,1718736,10
ROWLES,1718746,10
NEY,1718756,10
LINEBERRY,1718766,10
RESCH,1718776,10
GRILL,1718786,10
TWOMEY,1718796,10
MONTALBANO,1718806,10
WARR,1718816,10
SARNO,1718826,10
GOYETTE,1718836,10
GRABLE,1718846,10
LEEK,1718856,10
PRITT,1718866,10
ECCLES,1718876,10
KAHLE,1718886,10
KOZIOL,1718896,10
WENNER,1718906,10
LABRIE,1718916,10
BOAZ,1718926,10
RUNION,1718936,10
TILLETT,1718946,10
YARBER,1718956,10
TRAXLER,1718966,10
RANSON,1718976,10
SECOR,1718986,10
PIPES,1718996,10
JAYNE,1719006,10
MOHN,1719016,10
RAKER,1719026,10
ROBICHAUD,1719036,10
TIMMER,1719046,10
RYMER,1719056,10
MCGAUGHEY,1719066,10
MIKELL,1719076,10
DANE,1719086,10
SARTAIN,1719096,10
NAVARRE,1719106,10
SWINTON,1719116,10
HOCKING,1719126,10
BUTERA,1719136,10
SERGENT,1719146,10
LEISTER,1719156,10
KESTERSON,1719166,10
BUMPUS,1719176,10
HOSKINSON,1719186,10
GROS,1719196,10
ROMAIN,1719206,10
REPP,1719216,10
MCKISSICK,1719226,10
KILLEBREW,1719236,10
PYATT,1719246,10
MILAZZO,1719256,10
HAUGE,1719266,10
HOPWOOD,1719276,10
THIELEN,1719286,10
GONSALES,1719296,10
SIMKINS,1719306,10
ROHRBACH,1719316,10
STERRETT,1719326,10
PENROSE,1719336,10
PORT,1719346,10
SCHLENKER,1719356,10
PATIL,1719366,10
DORTON,1719376,10
TRUESDELL,1719386,10
VIRGIL,1719396,10
BELLEW,1719406,10
MASTER,1719416,10
SUBLETT,1719426,10
DEBOSE,1719436,10
HAIGH,1719446,10
LUNDSTROM,1719456,10
SUHR,1719466,10
ALBARADO,1719476,10
STRIPLING,1719486,10
PARKINS,1719496,10
STIFF,1719506,10
DUROCHER,1719516,10
COIL,1719526,10
JANDA,1719536,10
ESLINGER,1719546,10
BULLEN,1719556,10
DETRICK,1719566,10
POLEN,1719576,10
ROGGE,1719586,10
KEARSE,1719596,10
TYRE,1719606,10
LAZENBY,1719616,10
DANIELL,1719626,10
RICHINS,1719636,10
BRUGGEMAN,1719646,10
LAROCHELLE,1719656,10
BAST,1719666,10
WEATHERBY,1719676,10
ROUNDY,1719686,10
COURT,1719696,10
REIDER,1719706,10
BUHL,1719716,10
HARRAH,1719726,10
CABA,1719736,10
WITTENBERG,1719746,10
PREUSS,1719756,10
RATZLAFF,1719766,10
REICHENBACH,1719776,10
FYFFE,1719786,10
IMES,1719796,10
PINKARD,1719806,10
BENBOW,1719816,10
DUCLOS,1719826,10
BENARD,1719836,10
LANGTON,1719846,10
THORESON,1719856,10
HOFMEISTER,1719866,10
EMRICK,1719876,10
DEDRICK,1719886,10
MCPEEK,1719896,10
EBELING,1719906,10
SANSON,1719916,10
HOEFER,1719926,10
STIGALL,1719936,10
STRAWSER,1719946,10
SARTOR,1719956,10
HINNANT,1719966,10
MOWREY,1719976,10
WILLER,1719986,10
MACRAE,1719996,10
MCQUISTON,1720006,10
BREY,1720016,10
CAINES,1720026,10
MALO,1720036,10
FLIPPEN,1720046,10
BORUM,1720056,10
LANZ,1720066,10
STROUPE,1720076,10
GARNES,1720086,10
