name,,api weight
CORLETO,11882446,8
ASKER,11882454,8
TROAST,11882462,8
TRAVASSOS,11882470,8
DEAMICIS,11882478,8
ROBBIE,11882486,8
MONDI,11882494,8
RAPA,11882502,8
MAHANA,11882510,8
MAULSBY,11882518,8
GOGOL,11882526,8
ELLSON,11882534,8
DUBEL,11882542,8
HOMSI,11882550,8
JORDE,11882558,8
VANALST,11882566,8
BASQUE,11882574,8
DELATORE,11882582,8
RABA,11882590,8
JAVADI,11882598,8
WERKING,11882606,8
NERISON,11882614,8
HISSAM,11882622,8
GUMMERE,11882630,8
LEIMAN,11882638,8
LAKS,11882646,8
ABDU,11882654,8
ZERBA,11882662,8
PARTSCH,11882670,8
POPKEN,11882678,8
REDIG,11882686,8
KIPPEN,11882694,8
FELLINGER,11882702,8
GARI,11882710,8
LLORET,11882718,8
BIJOU,11882726,8
SARHAN,11882734,8
MANGLE,11882742,8
HAAGEN,11882750,8
SARSOUR,11882758,8
CAMAS,11882766,8
STIEB,11882774,8
PAPIA,11882782,8
MURI,11882790,8
KEMNER,11882798,8
PERT,11882806,8
NEWMANN,11882814,8
DIRNBERGER,11882822,8
CALIN,11882830,8
GOVEIA,11882838,8
KURR,11882846,8
ROHMER,11882854,8
ORTEL,11882862,8
DEPIERO,11882870,8
MOND,11882878,8
OETJEN,11882886,8
KAZ,11882894,8
LIVAUDAIS,11882902,8
WEND,11882910,8
RUBENACKER,11882918,8
MCDANNEL,11882926,8
PULLI,11882934,8
ALMUTAIRI,11882942,8
ZIGA,11882950,8
ROXBURGH,11882958,8
THRAN,11882966,8
LEAH,11882974,8
FARAHMAND,11882982,8
CAVANNA,11882990,8
FUSILLO,11882998,8
SIGONA,11883006,8
USEY,11883014,8
DODS,11883022,8
SEROKA,11883030,8
CLER,11883038,8
PARDE,11883046,8
POTRYKUS,11883054,8
LORES,11883062,8
BUISSON,11883070,8
JENNIFER,11883078,8
TAUS,11883086,8
KAUBLE,11883094,8
BRINCKERHOFF,11883102,8
MUGG,11883110,8
LEMES,11883118,8
MCCOACH,11883126,8
RAGAR,11883134,8
BALLAY,11883142,8
COORS,11883150,8
KARM,11883158,8
SCHLENK,11883166,8
GENTIS,11883174,8
MARIMON,11883182,8
TWEETEN,11883190,8
YALCIN,11883198,8
MOKE,11883206,8
CARESS,11883214,8
DEVERO,11883222,8
RUB,11883230,8
CREAGAN,11883238,8
AUG,11883246,8
BECERA,11883254,8
SCHWALENBERG,11883262,8
TAMASI,11883270,8
TINARI,11883278,8
KOFSKY,11883286,8
BANZ,11883294,8
ZAZA,11883302,8
ANTIN,11883310,8
CORDEN,11883318,8
MINDA,11883326,8
VANNORDEN,11883334,8
HYKE,11883342,8
WARINER,11883350,8
WALLETT,11883358,8
SOHA,11883366,8
PINOLA,11883374,8
HOYLER,11883382,8
CASTILO,11883390,8
BUGLER,11883398,8
WOLFARTH,11883406,8
VANDERLEE,11883414,8
LIKA,11883422,8
AKMAN,11883430,8
CAPELA,11883438,8
DURRE,11883446,8
ASTER,11883454,8
ROON,11883462,8
GION,11883470,8
ATIA,11883478,8
BOLLI,11883486,8
SUSANO,11883494,8
NEATH,11883502,8
CAPON,11883510,8
CASSEDAY,11883518,8
RELLES,11883526,8
LANDAKER,11883534,8
RODERIQUE,11883542,8
TOUGH,11883550,8
PONCIO,11883558,8
RAVENS,11883566,8
HOLCOM,11883574,8
HOLAND,11883582,8
THICK,11883590,8
SABATA,11883598,8
HAVICAN,11883606,8
DAWOUD,11883614,8
GENGE,11883622,8
VIEWEG,11883630,8
ARBER,11883638,8
NELLY,11883646,8
MAKEY,11883654,8
AYOUBI,11883662,8
ELBON,11883670,8
CARUS,11883678,8
ANANI,11883686,8
YERXA,11883694,8
REITENBACH,11883702,8
FASSIO,11883710,8
ALSHAMI,11883718,8
CAHOY,11883726,8
HEEP,11883734,8
JONESSMITH,11883742,8
BAIA,11883750,8
ALSALMAN,11883758,8
RICHMANN,11883766,8
VANISH,11883774,8
KASUBA,11883782,8
HELLSTERN,11883790,8
ELISEO,11883798,8
BAGE,11883806,8
DANUSER,11883814,8
CALEGARI,11883822,8
SHERBA,11883830,8
FELICIO,11883838,8
TAVERNER,11883846,8
ODIE,11883854,8
LOUER,11883862,8
PLUTO,11883870,8
GHASEMI,11883878,8
DOCANTO,11883886,8
BLOIS,11883894,8
ROLACK,11883902,8
SHEMA,11883910,8
SANTER,11883918,8
THYFAULT,11883926,8
LISCO,11883934,8
ENGELEN,11883942,8
CRINKLAW,11883950,8
SHERN,11883958,8
MANATT,11883966,8
BULLE,11883974,8
ELWIN,11883982,8
ZARBO,11883990,8
KANNEL,11883998,8
MEECHAN,11884006,8
ILE,11884014,8
GRELLNER,11884022,8
GEGA,11884030,8
NOOK,11884038,8
MOBERLEY,11884046,8
SAMLER,11884054,8
RAHMAAN,11884062,8
MINERT,11884070,8
STARITA,11884078,8
KORKMAZ,11884086,8
ECHEVARIA,11884094,8
TAGHAVI,11884102,8
BLAAUW,11884110,8
NOHE,11884118,8
ETTLEMAN,11884126,8
FAHN,11884134,8
KAZMIER,11884142,8
JUGE,11884150,8
WERN,11884158,8
ALDO,11884166,8
WENN,11884174,8
WEIDLE,11884182,8
VANOOYEN,11884190,8
HURA,11884198,8
FERDINANDO,11884206,8
BYRA,11884214,8
CHUMA,11884222,8
BUTTEL,11884230,8
RICHA,11884238,8
SAHO,11884246,8
KARLI,11884254,8
BORBOR,11884262,8
FORTENER,11884270,8
DELORY,11884278,8
PAPPE,11884286,8
CORKHILL,11884294,8
EAGERTON,11884302,8
KURAN,11884310,8
ROWOLD,11884318,8
BELASKI,11884326,8
AUTY,11884334,8
SORAN,11884342,8
NAGGAR,11884350,8
HALLIER,11884358,8
DUMAR,11884366,8
EDRICH,11884374,8
LULA,11884382,8
PERALTO,11884390,8
NAGAN,11884398,8
STEPHANOS,11884406,8
ZMUDZINSKI,11884414,8
INTVELD,11884422,8
ALSHAIKH,11884430,8
SAHLE,11884438,8
DUBAN,11884446,8
GORAY,11884454,8
RIFENBERG,11884462,8
SULIN,11884470,8
BUSHORE,11884478,8
LOBACK,11884486,8
EKONG,11884494,8
MARIZ,11884502,8
MANONI,11884510,8
KALSON,11884518,8
SPRUTE,11884526,8
KRISMAN,11884534,8
ARING,11884542,8
BEHBAHANI,11884550,8
SIPALA,11884558,8
PLANES,11884566,8
KABIRI,11884574,8
SIGNA,11884582,8
CASTILLIO,11884590,8
WONS,11884598,8
ONER,11884606,8
LIBERAL,11884614,8
LOPEZDELEON,11884622,8
CHEAL,11884630,8
DOMINI,11884638,8
SOBRINHO,11884646,8
NASRALLA,11884654,8
FIE,11884662,8
ELIEZER,11884670,8
PIPINO,11884678,8
SHULZ,11884686,8
SHARA,11884694,8
LADU,11884702,8
HONKE,11884710,8
GARDI,11884718,8
DORES,11884726,8
DAVAN,11884734,8
CHAKA,11884742,8
FRACIS,11884750,8
HAFEZI,11884758,8
WYAN,11884766,8
BIDON,11884774,8
DEGANNES,11884782,8
DELZOPPO,11884790,8
KUDERA,11884798,8
SADICK,11884806,8
SINDY,11884814,8
KRZYMINSKI,11884822,8
DIK,11884830,8
CHANON,11884838,8
GAUGHEN,11884846,8
TONDA,11884854,8
PISCIOTTO,11884862,8
BARUS,11884870,8
AZANZA,11884878,8
SAYMAN,11884886,8
PEETOOM,11884894,8
GERJETS,11884902,8
KALIK,11884910,8
KENTY,11884918,8
PENKE,11884926,8
ROUEN,11884934,8
WHITTEY,11884942,8
BURDE,11884950,8
IGNAS,11884958,8
RADICS,11884966,8
SEKER,11884974,8
VANYA,11884982,8
MANAGAN,11884990,8
NAZARY,11884998,8
VOLA,11885006,8
GENDA,11885014,8
ANIDO,11885022,8
SADEQ,11885030,8
TABEL,11885038,8
NADI,11885046,8
RABELLO,11885054,8
FARRES,11885062,8
FARZAN,11885070,8
GISBERT,11885078,8
CANI,11885086,8
CHAMBON,11885094,8
DOOLE,11885102,8
MANDELA,11885110,8
LARRAURI,11885118,8
ARANTES,11885126,8
ORNA,11885134,8
NYER,11885142,8
SWAM,11885150,8
ARMERO,11885158,8
GOOT,11885166,8
MANGINA,11885174,8
MACARO,11885182,8
KORTA,11885190,8
REGENT,11885198,8
MEX,11885206,8
TURE,11885214,8
FARDY,11885222,8
BUCHI,11885230,8
COLLADA,11885238,8
GOLTRA,11885246,8
FEUDO,11885254,8
JARACZEWSKI,11885262,8
GULLIFER,11885270,8
THABATA,11885278,8
VANLINGEN,11885286,8
ALOY,11885294,8
LAUGHLAND,11885302,8
RENGA,11885310,8
SYDDALL,11885318,8
TASKIN,11885326,8
ANTONIS,11885334,8
SAQUIPULLA,11885342,8
SCHASTEEN,11885350,8
SAILAS,11885358,8
VALLADO,11885366,8
VERDES,11885374,8
BENJAMINE,11885382,8
BESTA,11885390,8
ALHAMDANI,11885398,8
BORENGASSER,11885406,8
WELCKER,11885414,8
VILLABONA,11885422,8
ROVA,11885430,8
MORRAR,11885438,8
JAHRLING,11885446,8
CENSOR,11885454,8
HAHR,11885462,8
LATUCH,11885470,8
QUICKSEY,11885478,8
MONTRI,11885486,8
SUTIN,11885494,8
BEGLER,11885502,8
ARDO,11885510,8
REK,11885518,8
KUSAR,11885526,8
BURLE,11885534,8
DELACRUS,11885542,8
ELUM,11885550,8
CAES,11885558,8
TASIC,11885566,8
SALAYA,11885574,8
VALENTINA,11885582,8
PEROSI,11885590,8
KUBINEC,11885598,8
CABRARA,11885606,8
CHINE,11885614,8
KILANI,11885622,8
FOR,11885630,8
CAEL,11885638,8
EMON,11885646,8
YASI,11885654,8
AZMY,11885662,8
AKKAD,11885670,8
BOLLINI,11885678,8
RUDOFF,11885686,8
SEBAG,11885694,8
MANNOS,11885702,8
CRADDOLPH,11885710,8
HALIN,11885718,8
LINUS,11885726,8
PETRAN,11885734,8
OOMEN,11885742,8
YORKMAN,11885750,8
ZAHIRI,11885758,8
ALP,11885766,8
ALDOSSARY,11885774,8
NIVAL,11885782,8
RAZIN,11885790,8
ANSANI,11885798,8
ALHARTHI,11885806,8
BAZAL,11885814,8
BAHI,11885822,8
SALEMA,11885830,8
MURAL,11885838,8
KAHIL,11885846,8
MEDES,11885854,8
MATZKO,11885862,8
DIAH,11885870,8
BRONCANO,11885878,8
MAGNUM,11885886,8
KLAP,11885894,8
SAGUE,11885902,8
YEGA,11885910,8
BARILA,11885918,8
FACTO,11885926,8
LAUCHMAN,11885934,8
ZABER,11885942,8
GOYENECHE,11885950,8
QUINAN,11885958,8
BEHARY,11885966,8
ALIS,11885974,8
BIDAL,11885982,8
XUM,11885990,8
SYMA,11885998,8
LOHE,11886006,8
CHITI,11886014,8
GUITTARD,11886022,8
KLEN,11886030,8
RAZIK,11886038,8
RAZAI,11886046,8
BILEN,11886054,8
ABDULJALIL,11886062,8
AMRA,11886070,8
ARONI,11886078,8
SINI,11886086,8
RAOUFI,11886094,8
KATTE,11886102,8
MAINGI,11886110,8
FRULLA,11886118,8
COLLANTE,11886126,8
DINS,11886134,8
DADDI,11886142,8
MALINO,11886150,8
ZOR,11886158,8
MAYAK,11886166,8
KABEYA,11886174,8
PART,11886182,8
PAPAN,11886190,8
WURR,11886198,8
WASKIN,11886206,8
ANDI,11886214,8
ABDUSSAMAD,11886222,8
BALBONTIN,11886230,8
ATAI,11886238,8
ROPA,11886246,8
LORT,11886254,8
KOLY,11886262,8
ROSHA,11886270,8
PAGANA,11886278,8
GENISE,11886286,8
BREZEE,11886294,8
AMEZCUA,11886301,7
BEILER,11886308,7
GIRALDO,11886315,7
DANCY,11886322,7
VIRAMONTES,11886329,7
DEASON,11886336,7
LATTIMORE,11886343,7
HEYWARD,11886350,7
PETTWAY,11886357,7
LEDET,11886364,7
KORNEGAY,11886371,7
COLUNGA,11886378,7
GRULLON,11886385,7
LAMBRIGHT,11886392,7
GILLIARD,11886399,7
ARDOIN,11886406,7
GILREATH,11886413,7
OSPINA,11886420,7
GILKEY,11886427,7
PUMPHREY,11886434,7
EVERETTE,11886441,7
TAFOLLA,11886448,7
LENARD,11886455,7
ROWLETT,11886462,7
GUAMAN,11886469,7
BILLIOT,11886476,7
HOGGARD,11886483,7
KIKER,11886490,7
HUNSINGER,11886497,7
MYATT,11886504,7
CLYBURN,11886511,7
COVELL,11886518,7
MASCORRO,11886525,7
WEEKES,11886532,7
KYSER,11886539,7
GILLENWATER,11886546,7
RUBALCABA,11886553,7
LUERA,11886560,7
TULLOS,11886567,7
GRAVITT,11886574,7
MCCREE,11886581,7
MOROCHO,11886588,7
PECINA,11886595,7
LAKES,11886602,7
LEMASTERS,11886609,7
NAPPER,11886616,7
MUMMERT,11886623,7
TILGHMAN,11886630,7
KEESE,11886637,7
RASBERRY,11886644,7
WHISMAN,11886651,7
YOHO,11886658,7
SYDNOR,11886665,7
HARGER,11886672,7
SOBCZAK,11886679,7
GUERRIERO,11886686,7
HILSON,11886693,7
EAMES,11886700,7
BROOMFIELD,11886707,7
FETTERMAN,11886714,7
ENGELMAN,11886721,7
OVERCASH,11886728,7
BURSE,11886735,7
SEMPLE,11886742,7
GOIN,11886749,7
SCHILLINGER,11886756,7
PRIMUS,11886763,7
LAMOREAUX,11886770,7
VARNELL,11886777,7
COOMES,11886784,7
PUGLISI,11886791,7
SMITHEY,11886798,7
LOUNSBURY,11886805,7
ARLEDGE,11886812,7
WANAMAKER,11886819,7
DEMERY,11886826,7
GATTIS,11886833,7
HOBGOOD,11886840,7
MILLWOOD,11886847,7
PISCITELLI,11886854,7
CROTTS,11886861,7
JANNEY,11886868,7
BORGER,11886875,7
SAGASTUME,11886882,7
REICHENBACH,11886889,7
POLIZZI,11886896,7
HORRELL,11886903,7
FENTRESS,11886910,7
BRIGHTWELL,11886917,7
DROUIN,11886924,7
MILLINER,11886931,7
SILBER,11886938,7
PATLAN,11886945,7
CAICEDO,11886952,7
REYNOSA,11886959,7
DOWDLE,11886966,7
WEDDINGTON,11886973,7
MELDRUM,11886980,7
BRICKHOUSE,11886987,7
DEFORD,11886994,7
MCCULLEN,11887001,7
HOCKADAY,11887008,7
NIEMIEC,11887015,7
BOOKOUT,11887022,7
BOOKMAN,11887029,7
DIMICK,11887036,7
BOYKO,11887043,7
VANDEGRIFT,11887050,7
FOLSE,11887057,7
FARRER,11887064,7
SWOBODA,11887071,7
KITZMILLER,11887078,7
STEC,11887085,7
KIRCHOFF,11887092,7
STOKLEY,11887099,7
HOUDE,11887106,7
FOOS,11887113,7
HERRMAN,11887120,7
FORSMAN,11887127,7
SCHUESSLER,11887134,7
PUEBLA,11887141,7
MEADS,11887148,7
DIEMER,11887155,7
HUIZENGA,11887162,7
WHERRY,11887169,7
CALHOON,11887176,7
LONGWELL,11887183,7
PRZYBYLSKI,11887190,7
LUBBERS,11887197,7
CORDRAY,11887204,7
CLAAR,11887211,7
HOLLERAN,11887218,7
ENGLEMAN,11887225,7
BODIFORD,11887232,7
SCHLOSS,11887239,7
WILDES,11887246,7
SCLAFANI,11887253,7
RESTIVO,11887260,7
STRINE,11887267,7
ZANDERS,11887274,7
SZCZEPANSKI,11887281,7
DUNMIRE,11887288,7
MONTERROSA,11887295,7
REDINGER,11887302,7
FEKETE,11887309,7
RYANS,11887316,7
EICKHOFF,11887323,7
PENIX,11887330,7
NAZARIAN,11887337,7
HAMMONTREE,11887344,7
BAZZI,11887351,7
WROTEN,11887358,7
STYER,11887365,7
EASTERWOOD,11887372,7
IACONO,11887379,7
CRISLER,11887386,7
SWILLEY,11887393,7
ANGER,11887400,7
DESHAZO,11887407,7
LINSCOTT,11887414,7
TANSEY,11887421,7
DELOERA,11887428,7
DEMKO,11887435,7
ROYSE,11887442,7
STALLMAN,11887449,7
BREECE,11887456,7
DERRINGER,11887463,7
SCHAIBLE,11887470,7
MOSKAL,11887477,7
SWOFFORD,11887484,7
CHIRINOS,11887491,7
WELLBORN,11887498,7
HEPWORTH,11887505,7
LAUGHTER,11887512,7
RYBAK,11887519,7
SCHUPP,11887526,7
RIENDEAU,11887533,7
REDDISH,11887540,7
SIMMERMAN,11887547,7
TOUCHSTONE,11887554,7
GARGIULO,11887561,7
FREW,11887568,7
MCQUEARY,11887575,7
HULS,11887582,7
SCAIFE,11887589,7
SHARROW,11887596,7
MERLOS,11887603,7
GAMBREL,11887610,7
MATZKE,11887617,7
MIERS,11887624,7
SUTHERLIN,11887631,7
KEMBLE,11887638,7
MAASS,11887645,7
GUYNN,11887652,7
HAVENER,11887659,7
KIRSCHBAUM,11887666,7
KINNISON,11887673,7
SHERRICK,11887680,7
TELLIER,11887687,7
DAHMS,11887694,7
SEEFELDT,11887701,7
GUNDLACH,11887708,7
GRAVLEY,11887715,7
CLINGAN,11887722,7
FRITSCHE,11887729,7
TISCHLER,11887736,7
MINGUS,11887743,7
CLAUNCH,11887750,7
BRANDL,11887757,7
MARTINEK,11887764,7
HANSARD,11887771,7
BARNHOUSE,11887778,7
PERMENTER,11887785,7
DOLPHIN,11887792,7
PAONE,11887799,7
PENNING,11887806,7
LOVERN,11887813,7
VERRETT,11887820,7
BILGER,11887827,7
SCHWALM,11887834,7
ANTUNES,11887841,7
SIMONELLI,11887848,7
CUTSHAW,11887855,7
FENIMORE,11887862,7
SEVIGNY,11887869,7
SCHOENBERG,11887876,7
KRAKER,11887883,7
BEBOUT,11887890,7
DONATELLI,11887897,7
VANDERLAAN,11887904,7
RAPIER,11887911,7
PEHRSON,11887918,7
JUERGENS,11887925,7
HAZLEWOOD,11887932,7
LEMMER,11887939,7
PAOLINI,11887946,7
CARIGNAN,11887953,7
ASSELIN,11887960,7
MURLEY,11887967,7
PIGGOTT,11887974,7
FOULKS,11887981,7
MASTRO,11887988,7
SPRUELL,11887995,7
LOIACONO,11888002,7
WOLBERT,11888009,7
LOCHER,11888016,7
STUMBO,11888023,7
FORWARD,11888030,7
COLETTA,11888037,7
STREICH,11888044,7
PURDUE,11888051,7
TULLER,11888058,7
WHICKER,11888065,7
GILDERSLEEVE,11888072,7
GALLINA,11888079,7
DESHOTEL,11888086,7
FICKLIN,11888093,7
OVERBECK,11888100,7
MCNAB,11888107,7
CALANDRA,11888114,7
LINHART,11888121,7
MALLOW,11888128,7
LEONETTI,11888135,7
AVEY,11888142,7
CUNNIFF,11888149,7
YOUNKIN,11888156,7
VANDERPLOEG,11888163,7
MILLHOUSE,11888170,7
CROYLE,11888177,7
TUSSEY,11888184,7
WAGENER,11888191,7
KAPPES,11888198,7
BUNNER,11888205,7
SLAVENS,11888212,7
FERRUFINO,11888219,7
TROGDON,11888226,7
VOORHIES,11888233,7
CAMBRIDGE,11888240,7
KOGUT,11888247,7
PLOOF,11888254,7
SCHISLER,11888261,7
EFFINGER,11888268,7
CARDELLA,11888275,7
REXROAD,11888282,7
BLUMENFELD,11888289,7
BELDING,11888296,7
TURLINGTON,11888303,7
PELLEY,11888310,7
BROWNSTEIN,11888317,7
ROUDEBUSH,11888324,7
PAFFORD,11888331,7
GROSZ,11888338,7
EAKES,11888345,7
LEWELLYN,11888352,7
HILTZ,11888359,7
TREADAWAY,11888366,7
HEMMINGER,11888373,7
VEENSTRA,11888380,7
LATSHAW,11888387,7
BARTMAN,11888394,7
GAYDEN,11888401,7
PETTEY,11888408,7
PANZER,11888415,7
RIDENHOUR,11888422,7
KROGH,11888429,7
BUKER,11888436,7
SKELLEY,11888443,7
BERGEY,11888450,7
CROKER,11888457,7
HAMMITT,11888464,7
GAZAWAY,11888471,7
STYERS,11888478,7
SCHIEFELBEIN,11888485,7
KOZEL,11888492,7
YOUNGQUIST,11888499,7
DELAUNE,11888506,7
FRAIZER,11888513,7
URICH,11888520,7
SIRMANS,11888527,7
STENZEL,11888534,7
SELFRIDGE,11888541,7
BURTCH,11888548,7
RESER,11888555,7
ZERR,11888562,7
OSOWSKI,11888569,7
SCHUETT,11888576,7
MAYHALL,11888583,7
BICKERS,11888590,7
STECKLER,11888597,7
PANTER,11888604,7
VITIELLO,11888611,7
OSTERBERG,11888618,7
MCJUNKIN,11888625,7
PRITTS,11888632,7
WESTLING,11888639,7
SCHLUTER,11888646,7
FAZEKAS,11888653,7
MULLINIX,11888660,7
SCARBORO,11888667,7
VROOMAN,11888674,7
BOTSFORD,11888681,7
POULTON,11888688,7
OROSZ,11888695,7
WEYAND,11888702,7
LONGNECKER,11888709,7
CLEVER,11888716,7
SEEBER,11888723,7
STAMAND,11888730,7
SIMIEN,11888737,7
MEIDINGER,11888744,7
SERAFINI,11888751,7
BEAUDIN,11888758,7
CONGLETON,11888765,7
SOROKA,11888772,7
SEARFOSS,11888779,7
BARTOLOTTA,11888786,7
HOPEWELL,11888793,7
HESSION,11888800,7
KLOSE,11888807,7
CHAMBERLAND,11888814,7
BOHORQUEZ,11888821,7
PREISS,11888828,7
TOUSIGNANT,11888835,7
HURSH,11888842,7
PAREDEZ,11888849,7
PAVLICK,11888856,7
CHIARELLO,11888863,7
WEISENBERGER,11888870,7
SECHLER,11888877,7
SLOOP,11888884,7
KREHBIEL,11888891,7
ZUREK,11888898,7
RIEMAN,11888905,7
NEWHART,11888912,7
NACCARATO,11888919,7
KRIKORIAN,11888926,7
CARINI,11888933,7
KONING,11888940,7
EDGERLY,11888947,7
BOZEK,11888954,7
LIECHTY,11888961,7
MCGUCKIN,11888968,7
LITKE,11888975,7
ZONA,11888982,7
CAUBLE,11888989,7
GOCHENOUR,11888996,7
ZELINSKI,11889003,7
JACQUET,11889010,7
BYERLEY,11889017,7
TRAYWICK,11889024,7
KONEN,11889031,7
TERNES,11889038,7
PASSALACQUA,11889045,7
TORPEY,11889052,7
VOSBURG,11889059,7
ALAMILLA,11889066,7
AMSDEN,11889073,7
DUBINSKY,11889080,7
FILLION,11889087,7
FILIPPONE,11889094,7
CRANFILL,11889101,7
ANASTASI,11889108,7
WINLAND,11889115,7
PULSIFER,11889122,7
TEDRICK,11889129,7
TADDEO,11889136,7
NICCUM,11889143,7
BARTEK,11889150,7
ABER,11889157,7
RUDDELL,11889164,7
SCHURR,11889171,7
SANDQUIST,11889178,7
GOLDSBOROUGH,11889185,7
SOBOL,11889192,7
WHITHAM,11889199,7
GLEDHILL,11889206,7
NOBILE,11889213,7
TREDWAY,11889220,7
BREITENSTEIN,11889227,7
KOEN,11889234,7
POULTER,11889241,7
ORRICK,11889248,7
CUDD,11889255,7
BERGNER,11889262,7
NOVY,11889269,7
GARNEAU,11889276,7
HORRIGAN,11889283,7
WOHLGEMUTH,11889290,7
DUNKELBERGER,11889297,7
BUCKALEW,11889304,7
LAGER,11889311,7
GLINSKI,11889318,7
DEPAOLA,11889325,7
BULKLEY,11889332,7
SOUTHERS,11889339,7
ABELE,11889346,7
GREENER,11889353,7
SCHEUERMANN,11889360,7
BOUGHNER,11889367,7
GERMAINE,11889374,7
HYSON,11889381,7
GROSSMANN,11889388,7
PINNELL,11889395,7
RUCINSKI,11889402,7
STRUB,11889409,7
CLOWARD,11889416,7
TRANSUE,11889423,7
BENSEN,11889430,7
GRATZ,11889437,7
BASCH,11889444,7
BELNAP,11889451,7
GENNARO,11889458,7
JUSTIS,11889465,7
GEIL,11889472,7
BORROR,11889479,7
WOODIN,11889486,7
GUALTIERI,11889493,7
MONTANARO,11889500,7
ALPER,11889507,7
SCHWARTZMAN,11889514,7
EBBERT,11889521,7
HARNETT,11889528,7
OCCHIPINTI,11889535,7
HOFFMASTER,11889542,7
COONCE,11889549,7
RANDOL,11889556,7
SCHOENBORN,11889563,7
BARTLOW,11889570,7
KOLSTAD,11889577,7
REZNIK,11889584,7
DOERFLER,11889591,7
BELGRAVE,11889598,7
RUDMAN,11889605,7
PICCIONE,11889612,7
MAJERUS,11889619,7
BEVINGTON,11889626,7
BOECK,11889633,7
BATESON,11889640,7
TASH,11889647,7
PINKLEY,11889654,7
BESSLER,11889661,7
WHITCHER,11889668,7
DODGEN,11889675,7
STRAUSSER,11889682,7
NASTASI,11889689,7
SCHOPP,11889696,7
SCHUMM,11889703,7
TOMPSON,11889710,7
MEKONNEN,11889717,7
KILGO,11889724,7
TKACH,11889731,7
BEAHM,11889738,7
KNITTEL,11889745,7
GRAZIANI,11889752,7
HARTRANFT,11889759,7
PEDDICORD,11889766,7
LIEBERT,11889773,7
FRIDDLE,11889780,7
CORP,11889787,7
SIROTA,11889794,7
BINGMAN,11889801,7
EIFERT,11889808,7
CROFTS,11889815,7
GAUS,11889822,7
SETLIFF,11889829,7
BALABAN,11889836,7
CHADBOURNE,11889843,7
MARCHI,11889850,7
MCISAAC,11889857,7
PERRIER,11889864,7
LORANGER,11889871,7
HEADLEE,11889878,7
HELMERS,11889885,7
HOURIGAN,11889892,7
FRENETTE,11889899,7
REDNER,11889906,7
RINGLE,11889913,7
MASEK,11889920,7
STIMMEL,11889927,7
SUNDSTROM,11889934,7
SINKS,11889941,7
SOJKA,11889948,7
KUTA,11889955,7
KUBICEK,11889962,7
BREON,11889969,7
GEARHEART,11889976,7
KRAFFT,11889983,7
ROBICHEAUX,11889990,7
BALLANTINE,11889997,7
COBO,11890004,7
EDELSON,11890011,7
CAMPAS,11890018,7
FICKEN,11890025,7
SCHAAD,11890032,7
SHONK,11890039,7
BLOOMBERG,11890046,7
COAD,11890053,7
CERULLO,11890060,7
MACLACHLAN,11890067,7
DESMET,11890074,7
AUNGST,11890081,7
OCKER,11890088,7
STAIRS,11890095,7
PTACEK,11890102,7
KEPPEL,11890109,7
THORNBURGH,11890116,7
STEER,11890123,7
HUYCK,11890130,7
SUGRUE,11890137,7
BOLLIG,11890144,7
HODDER,11890151,7
DANGLER,11890158,7
MAINOR,11890165,7
COMAS,11890172,7
STROHMEYER,11890179,7
BUTTREY,11890186,7
WENTLAND,11890193,7
FRIESS,11890200,7
LEEDOM,11890207,7
LAPINE,11890214,7
BAUS,11890221,7
YANKE,11890228,7
DEFRANCESCO,11890235,7
CRAPO,11890242,7
DUNDON,11890249,7
LUPIAN,11890256,7
ARMFIELD,11890263,7
SCHENKER,11890270,7
ROBNETT,11890277,7
VANDEWATER,11890284,7
DITCH,11890291,7
MAGNAN,11890298,7
BERTONE,11890305,7
RACICOT,11890312,7
HUELSMAN,11890319,7
AMBERG,11890326,7
ROSBOROUGH,11890333,7
CASTRELLON,11890340,7
THIRY,11890347,7
HEWSON,11890354,7
DILDINE,11890361,7
SPRAGG,11890368,7
ZIEMANN,11890375,7
REAUME,11890382,7
HAMRE,11890389,7
GOHL,11890396,7
FREESTONE,11890403,7
ASCHE,11890410,7
GINGER,11890417,7
CARNEAL,11890424,7
MARKMAN,11890431,7
VOWELS,11890438,7
VOLKMANN,11890445,7
SUNSERI,11890452,7
DAMBRA,11890459,7
COOLBAUGH,11890466,7
PLACEK,11890473,7
MCGILVRAY,11890480,7
LEDONNE,11890487,7
FLAIG,11890494,7
BEITZEL,11890501,7
WINGROVE,11890508,7
JOLIVETTE,11890515,7
SCHANZ,11890522,7
ALTMANN,11890529,7
EARNHART,11890536,7
SHATZER,11890543,7
SORKIN,11890550,7
VASILE,11890557,7
LEHMKUHL,11890564,7
COZZA,11890571,7
PRESLER,11890578,7
SOBER,11890585,7
VERVILLE,11890592,7
ABDELRAHMAN,11890599,7
SITLER,11890606,7
GALVIS,11890613,7
DUNKLIN,11890620,7
OLAVARRIA,11890627,7
WINKLEMAN,11890634,7
SATTERLY,11890641,7
PORTAL,11890648,7
BAILIE,11890655,7
INGERSON,11890662,7
KEOHANE,11890669,7
HAYCOCK,11890676,7
MAZER,11890683,7
SHADDIX,11890690,7
PRIES,11890697,7
CALVA,11890704,7
ZMUDA,11890711,7
VELASQUES,11890718,7
BUCHHOLTZ,11890725,7
CORAM,11890732,7
WELLNER,11890739,7
STEININGER,11890746,7
HALBACH,11890753,7
GERDING,11890760,7
REILAND,11890767,7
BOWSHER,11890774,7
BARUCH,11890781,7
