Name,,weight
GULEZIAN,165422228,135
HOLEKAMP,165422363,135
HUITING,165422498,135
MCCONAGHIE,165422633,135
MEINERDING,165422768,135
LINGBECK,165422903,135
KANAGA,165423038,135
JIPP,165423173,135
JUETTNER,165423308,135
KLOET,165423443,135
LAFERRARA,165423578,135
KROZEL,165423713,135
KOLODGE,165423848,135
KOPETZKY,165423983,135
POPPENS,165424118,135
PACIGA,165424253,135
PAJERSKI,165424388,135
PITSINGER,165424523,135
SIMANTEL,165424658,135
SIRARD,165424793,135
SPROTTE,165424928,135
THURLEY,165425063,135
TOMMASO,165425198,135
TOURNIER,165425333,135
SYDNES,165425468,135
SZKLARZ,165425603,135
SUBERS,165425738,135
RUNNINGEN,165425873,135
RUSCIOLELLI,165426008,135
RESEIGH,165426143,135
VESELI,165426278,135
VOUDRIE,165426413,135
WAUGHTAL,165426548,135
WERNERSBACH,165426683,135
WESTERFER,165426818,135
AVINS,165426953,135
BALLIEW,165427088,135
BEETLER,165427223,135
ACUP,165427358,135
ALLDRITT,165427493,135
YENTZ,165427628,135
ZIEGELMEYER,165427763,135
BIRINGER,165427898,135
BEUTHIN,165428033,135
BEDDIA,165428168,135
BAUMGARTH,165428303,135
BATZLER,165428438,135
BASALA,165428573,135
WEIXLER,165428708,135
WHARRAM,165428843,135
VOLMAN,165428978,135
WINDNAGLE,165429113,135
WISCAVER,165429248,135
YANUZZI,165429383,135
VANDERDUSSEN,165429518,135
VASILJEVIC,165429653,135
TUESCHER,165429788,135
TREVEY,165429923,135
SALLACH,165430058,135
SCAMAN,165430193,135
SARNESE,165430328,135
TARZWELL,165430463,135
TERCHA,165430598,135
TERNET,165430733,135
STAROSTKA,165430868,135
STRAVERS,165431003,135
STROUS,165431138,135
STETTS,165431273,135
SIDLOW,165431408,135
SIDEY,165431543,135
MOILES,165431678,135
OONK,165431813,135
OMBERG,165431948,135
NEMCHEK,165432083,135
PETRITSCH,165432218,135
PINAMONTI,165432353,135
PETERSCHICK,165432488,135
PASMAN,165432623,135
POTGETER,165432758,135
PRIOLETTI,165432893,135
KOPACEK,165433028,135
KLOSNER,165433163,135
KOZIAR,165433298,135
KRCMA,165433433,135
KOZUMPLIK,165433568,135
LAKAMP,165433703,135
LEIGHOW,165433838,135
LENARTZ,165433973,135
KASSUBA,165434108,135
KILBRETH,165434243,135
KILLOY,165434378,135
LYCZKOWSKI,165434513,135
LOVSTAD,165434648,135
LIPSMAN,165434783,135
MEASLEY,165434918,135
MCNALLAN,165435053,135
MCCONOMY,165435188,135
MCKERNON,165435323,135
ILYASOV,165435458,135
JABLOW,165435593,135
HUCKELBY,165435728,135
HORDYK,165435863,135
HAGGERMAKER,165435998,135
HARADEN,165436133,135
GUARNERE,165436268,135
HENCHY,165436403,135
HESSELBEIN,165436538,135
FLAHART,165436673,135
FLEMM,165436808,135
FAHNING,165436943,135
FIENBERG,165437078,135
GANIERE,165437213,135
GERRANS,165437348,135
GRAUSAM,165437483,135
GREMAUX,165437618,135
GORAJ,165437753,135
CASAPULLA,165437888,135
BUTRAM,165438023,135
BUDDENBERG,165438158,135
CEARFOSS,165438293,135
COSOVIC,165438428,135
CURNES,165438563,135
DARCANGELIS,165438698,135
EMBERT,165438833,135
EILANDER,165438968,135
ENGLEKA,165439103,135
CHIOVARO,165439238,135
CIEMINSKI,165439373,135
GERBEC,165439508,135
GILFOIL,165439643,135
FITTERLING,165439778,135
HEMBROOK,165439913,135
HASAPIS,165440048,135
GROMMET,165440183,135
HARGADINE,165440318,135
HOTZLER,165440453,135
KLINGHAGEN,165440588,135
KLEYNER,165440723,135
LEGEYT,165440858,135
LAUGHERTY,165440993,135
LAUPP,165441128,135
LAMBOLEY,165441263,135
KRASSOW,165441398,135
KOHANEK,165441533,135
RABAUT,165441668,135
PLOECKELMAN,165441803,135
MOAKLER,165441938,135
SMIROLDO,165442073,135
SIEBECKER,165442208,135
SIDAWAY,165442343,135
SPLONSKOWSKI,165442478,135
THORKILDSEN,165442613,135
TESLUK,165442748,135
SARKELA,165442883,135
SCHOENINGER,165443018,135
SEHOVIC,165443153,135
SEDLACKO,165443288,135
TROCKE,165443423,135
WONTOR,165443558,135
ANZELC,165443693,135
ATTERTON,165443828,135
ZAPOTOCZNY,165443963,135
EITREIM,165444098,135
BUSCHJOST,165444233,135
CARAMANNA,165444368,135
GOLLOB,165444503,135
FENCHAK,165444638,135
FUESTING,165444773,135
FRAUENFELDER,165444908,135
MALANCHUK,165445043,135
KARBOSKI,165445178,135
KASTENSCHMIDT,165445313,135
KENDHAMMER,165445448,135
PELLETIERE,165445583,135
MITTL,165445718,135
SKENDERI,165445853,135
SKAARE,165445988,135
ROGUSKI,165446123,135
TREUTEL,165446258,135
VERBOIS,165446393,135
WENDZEL,165446528,135
ARMATIS,165446663,135
AMSTADT,165446798,135
TOPETE,165446932,134
LICEA,165447066,134
VIZCAINO,165447200,134
LOAIZA,165447334,134
PERSAD,165447468,134
SAR,165447602,134
BARRADAS,165447736,134
ARYA,165447870,134
CIPRIAN,165448004,134
NOORANI,165448138,134
CHIO,165448272,134
WI,165448406,134
ANGLADA,165448540,134
MIU,165448674,134
TODA,165448808,134
BELMAR,165448942,134
SMELLIE,165449076,134
KANANI,165449210,134
CAPRISTO,165449344,134
SOLITO,165449478,134
MEGO,165449612,134
ESA,165449746,134
ERO,165449880,134
VASU,165450014,134
BENDY,165450148,134
NORTE,165450282,134
MCMURREN,165450416,134
PETTES,165450550,134
CRITTEN,165450684,134
DERRING,165450818,134
POZAR,165450952,134
BOSMANS,165451086,134
CHERA,165451220,134
LACOSTA,165451354,134
DINKENS,165451488,134
HEATLY,165451622,134
SALINS,165451756,134
MARLES,165451890,134
NAGIN,165452024,134
YAHIA,165452158,134
DOLIVEIRA,165452292,134
SANTERO,165452426,134
LORENTI,165452560,134
BOVIE,165452694,134
DELIUS,165452828,134
PLAN,165452962,134
PERCE,165453096,134
SARNE,165453230,134
TAMPA,165453364,134
SAHAR,165453498,134
RUSSE,165453632,134
FERON,165453766,134
CHAPMON,165453900,134
POPPS,165454034,134
SHADRACH,165454168,134
AMINIAN,165454302,134
STUBB,165454436,134
SWITZLER,165454570,134
KINNY,165454704,134
COSTO,165454838,134
CONTILLO,165454972,134
ALIABADI,165455106,134
GANYO,165455240,134
RIDA,165455374,134
SINGO,165455508,134
CEH,165455642,134
NICKLOS,165455776,134
ULISSE,165455910,134
ASEN,165456044,134
BADRA,165456178,134
KOBI,165456312,134
WITMORE,165456446,134
POLONI,165456580,134
HURTON,165456714,134
LORANT,165456848,134
KITTELBERGER,165456982,134
MOSTOFI,165457116,134
VIDOR,165457250,134
WYAN,165457384,134
BOWEY,165457518,134
ALZAYADI,165457652,134
ZIM,165457786,134
BAGGER,165457920,134
TROBRIDGE,165458054,134
OLIMPIO,165458188,134
LALE,165458322,134
MALLAR,165458456,134
MAHGEREFTEH,165458590,134
LILBURN,165458724,134
GUDAS,165458858,134
CHES,165458992,134
GANGITANO,165459126,134
HERREMAN,165459260,134
BENTING,165459394,134
SANNY,165459528,134
NAYES,165459662,134
CHERVIN,165459796,134
CONERS,165459930,134
KOBIN,165460064,134
BINYON,165460198,134
ADRION,165460332,134
ABDELJAWAD,165460466,134
RYTTING,165460600,134
EDDIS,165460734,134
AGGER,165460868,134
REZZONICO,165461002,134
TERESINSKI,165461136,134
FRAND,165461270,134
ZULKOWSKI,165461404,134
KNALL,165461538,134
LEEHAN,165461672,134
KALIK,165461806,134
DORIE,165461940,134
TROMBLAY,165462074,134
PERSILVER,165462208,134
FILOMENA,165462342,134
GIRARDO,165462476,134
BRYSCH,165462610,134
BROCHARD,165462744,134
JUSTIC,165462878,134
OWEIS,165463012,134
NAUDE,165463146,134
MUUS,165463280,134
ANTONS,165463414,134
ARNEMANN,165463548,134
DUBOVOY,165463682,134
COSBEY,165463816,134
CHIANELLI,165463950,134
BUESCHEL,165464084,134
GIAQUINTA,165464218,134
GHARAKHANIAN,165464352,134
GARRIE,165464486,134
HEGAN,165464620,134
HENFLING,165464754,134
JEWSON,165464888,134
MACIVOR,165465022,134
KOSTON,165465156,134
TAGLIENTE,165465290,134
SETTEMBRINO,165465424,134
BARALDI,165465558,134
ZAHNLE,165465692,134
ERMEY,165465826,134
DELPRATO,165465960,134
CAWARD,165466094,134
GREET,165466228,134
FRATTALI,165466362,134
GRUEBELE,165466496,134
MATSLER,165466630,134
LIBEL,165466764,134
MIGHELL,165466898,134
MUHM,165467032,134
MRSNY,165467166,134
SORK,165467300,134
SILAGI,165467434,134
SALOKA,165467568,134
BERTUCCIO,165467702,134
AKEMAN,165467836,134
CRIDGE,165467970,134
CONRADE,165468104,134
COZZETTO,165468238,134
BRENK,165468372,134
GALEOTTI,165468506,134
FASANELLO,165468640,134
FRARACCIO,165468774,134
KARIAN,165468908,134
KUEFFNER,165469042,134
PELLETTIERI,165469176,134
MOLSBERRY,165469310,134
THONI,165469444,134
TISCHHAUSER,165469578,134
SUMMERSILL,165469712,134
SCORSE,165469846,134
SCHEALL,165469980,134
SHAKED,165470114,134
RIMBACH,165470248,134
UPTMORE,165470382,134
TROUB,165470516,134
TULLOH,165470650,134
AXIOTIS,165470784,134
BARDACH,165470918,134
BEEKEN,165471052,134
ALMSTROM,165471186,134
AALGAARD,165471320,134
BONCZKOWSKI,165471454,134
TRIPODO,165471588,134
UHREN,165471722,134
SIBISKI,165471856,134
SKETO,165471990,134
MERKWAN,165472124,134
ONDRA,165472258,134
NICOLOPOULOS,165472392,134
POLICELLI,165472526,134
POHLAND,165472660,134
MELCHIONNA,165472794,134
GUIRGIS,165472928,134
HIBBING,165473062,134
HERLINE,165473196,134
FRAUTSCHI,165473330,134
FEAGANES,165473464,134
CANDELMO,165473598,134
EBENSTEINER,165473732,134
DUNPHEY,165473866,134
DUGIE,165474000,134
ENGELKENS,165474134,134
GREENSIDE,165474268,134
GIESSEL,165474402,134
HAEGE,165474536,134
HOLLINRAKE,165474670,134
JANSE,165474804,134
KALASHO,165474938,134
KUBLIN,165475072,134
KOECHNER,165475206,134
KOCHE,165475340,134
PILCHARD,165475474,134
SOMSEL,165475608,134
STOJIC,165475742,134
STAMILE,165475876,134
THOMMA,165476010,134
TRANTOW,165476144,134
SAPINSKI,165476278,134
SHAHBAZYAN,165476412,134
ROGIN,165476546,134
BOLDERY,165476680,134
ZURLINDEN,165476814,134
ZENGERLE,165476948,134
BETTERMAN,165477082,134
BERTRANG,165477216,134
BIEBL,165477350,134
BENISCHEK,165477484,134
BERENZ,165477618,134
BOUSCHER,165477752,134
BOGENREIF,165477886,134
BARTELLO,165478020,134
WARNERT,165478154,134
VORNHOLT,165478288,134
VOORIS,165478422,134
WICKENDEN,165478556,134
YAKLE,165478690,134
VANDUZEE,165478824,134
VISCARIELLO,165478958,134
URMSON,165479092,134
RIGERT,165479226,134
RIEWERTS,165479360,134
RODERER,165479494,134
SENESI,165479628,134
SCOULAR,165479762,134
SANWALD,165479896,134
STAGNOLIA,165480030,134
STORHAUG,165480164,134
SKAARUP,165480298,134
SKOMP,165480432,134
SLINKMAN,165480566,134
MISPAGEL,165480700,134
MINIKUS,165480834,134
MICHALENKO,165480968,134
OMEY,165481102,134
PECHMANN,165481236,134
PENHALE,165481370,134
PAGNINI,165481504,134
OWOC,165481638,134
POMELOW,165481772,134
POWNER,165481906,134
PUFFPAFF,165482040,134
RARIDON,165482174,134
RABASCO,165482308,134
KNECHTGES,165482442,134
KUMMET,165482576,134
LAHMEYER,165482710,134
LAMMER,165482844,134
KENNERKNECHT,165482978,134
KILB,165483112,134
LUETHY,165483246,134
LUNGHI,165483380,134
LESSENBERRY,165483514,134
MEEKIN,165483648,134
MCSPEDON,165483782,134
MCGAHUEY,165483916,134
MATTFIELD,165484050,134
MAROGI,165484184,134
JEDREY,165484318,134
JILKA,165484452,134
HOUGHTELLING,165484586,134
GUDVANGEN,165484720,134
FOGWELL,165484854,134
FLODSTROM,165484988,134
FENICHEL,165485122,134
FERRAZZA,165485256,134
GOGLIN,165485390,134
CILIENTO,165485524,134
COMPAGNER,165485658,134
DAINTON,165485792,134
DALLUM,165485926,134
DALPONTE,165486060,134
DEUTSCHLANDER,165486194,134
DENUE,165486328,134
DERANEK,165486462,134
ELSHIRE,165486596,134
DUSAK,165486730,134
DRAZBA,165486864,134
DOLBERG,165486998,134
DEDRICKSON,165487132,134
DEPALMER,165487266,134
DETTEN,165487400,134
DEPOISTER,165487534,134
CRISTMAN,165487668,134
COSSELL,165487802,134
CORBISHLEY,165487936,134
CLANEY,165488070,134
BYSTRAK,165488204,134
CARITO,165488338,134
CAMARATO,165488472,134
GRENNIER,165488606,134
GJOVIK,165488740,134
GLASBERG,165488874,134
GONCZY,165489008,134
GOLUBOVIC,165489142,134
GELFER,165489276,134
GERCHAK,165489410,134
GARVICK,165489544,134
GARAFANO,165489678,134
GAMPEL,165489812,134
FEISTHAMEL,165489946,134
FORLIZZI,165490080,134
FREVILLE,165490214,134
FROLING,165490348,134
FUGGER,165490482,134
FRUCHT,165490616,134
HILLIUS,165490750,134
HEPINSTALL,165490884,134
HAWCO,165491018,134
GUSTAITIS,165491152,134
GUASTAFERRO,165491286,134
HAMBROOK,165491420,134
HOCKNEY,165491554,134
IMLACH,165491688,134
MCGING,165491822,134
MCGEEHON,165491956,134
LIENERT,165492090,134
MACDUFFIE,165492224,134
LYNNER,165492358,134
KALSCHEUER,165492492,134
JORCZAK,165492626,134
KIRKEENG,165492760,134
KLAICH,165492894,134
KLINKERMAN,165493028,134
LAUERMANN,165493162,134
LEGENZA,165493296,134
LAURAMORE,165493430,134
LADIKA,165493564,134
KRUML,165493698,134
KUPCHO,165493832,134
KODESH,165493966,134
KNAUL,165494100,134
PSALTIS,165494234,134
PONTOW,165494368,134
PARUS,165494502,134
PAOLELLO,165494636,134
OZAROWSKI,165494770,134
PERCHA,165494904,134
PHILBURN,165495038,134
NELLENBACH,165495172,134
ORINGER,165495306,134
MIHALAK,165495440,134
MICCOLI,165495574,134
MONHOLLON,165495708,134
MOUTOUX,165495842,134
MOULES,165495976,134
SLIVINSKY,165496110,134
SKATTEBO,165496244,134
SIRKEL,165496378,134
STRUTH,165496512,134
STINGL,165496646,134
SPIEGLE,165496780,134
STANCATI,165496914,134
TENGE,165497048,134
TOOTELL,165497182,134
SCHLATHER,165497316,134
SCASNY,165497450,134
SCHWANTNER,165497584,134
SHELBURG,165497718,134
SHATEK,165497852,134
SCRIMGER,165497986,134
RYBARSKI,165498120,134
SACCOMANO,165498254,134
ROHLIN,165498388,134
RIEPMA,165498522,134
RISVOLD,165498656,134
ULRY,165498790,134
YANNES,165498924,134
BARAGER,165499058,134
BARTUSCH,165499192,134
BASSOLINO,165499326,134
BOGGIS,165499460,134
BOHDAN,165499594,134
BOETGER,165499728,134
BOUREY,165499862,134
ZERKA,165499996,134
ZWERNEMANN,165500130,134
ZALMAN,165500264,134
ZAMPARELLI,165500398,134
DYCH,165500532,134
ERKENBRACK,165500666,134
DECAMILLIS,165500800,134
BUBNICK,165500934,134
BUDERUS,165501068,134
FERNETTE,165501202,134
FUCIK,165501336,134
FRUSCIONE,165501470,134
HERINCKX,165501604,134
GUNSOLLEY,165501738,134
HABING,165501872,134
HOGREBE,165502006,134
JAYKO,165502140,134
JEZUIT,165502274,134
MARZIANI,165502408,134
MCKITTERICK,165502542,134
MCGARTLAND,165502676,134
LIBS,165502810,134
MAMEROW,165502944,134
KRETSER,165503078,134
KONCAR,165503212,134
PLOOR,165503346,134
PAVLUS,165503480,134
PEITZMAN,165503614,134
PENTONEY,165503748,134
PISER,165503882,134
PHILLEO,165504016,134
NECKEL,165504150,134
NOGOWSKI,165504284,134
SPHON,165504418,134
THODY,165504552,134
TIMMERBERG,165504686,134
SWANTZ,165504820,134
SWEARER,165504954,134
SUMNICHT,165505088,134
SUICH,165505222,134
SCHNERING,165505356,134
SCHAPP,165505490,134
SHROM,165505624,134
ROTTERMAN,165505758,134
RUSIE,165505892,134
ROGNLIE,165506026,134
WIECHART,165506160,134
VOLANSKY,165506294,134
WERHANE,165506428,134
ASCENZI,165506562,134
BARDASH,165506696,134
BLUMAN,165506830,134
BESEKE,165506964,134
BEUCHER,165507098,134
ANDREUCCI,165507232,134
ZENTS,165507366,134
ZOLOT,165507500,134
ZALAC,165507634,134
DIETZENBACH,165507768,134
EARLENBAUGH,165507902,134
DEGRYSE,165508036,134
CIHAL,165508170,134
BURIAK,165508304,134
GISCHEL,165508438,134
GEHRI,165508572,134
FILINGERI,165508706,134
JALETTE,165508840,134
MAGEDANZ,165508974,134
LUCISANO,165509108,134
KEMKER,165509242,134
KUCZENSKI,165509376,134
REAMSNYDER,165509510,134
PROKUP,165509644,134
PEKEL,165509778,134
NUETZMAN,165509912,134
OLDLAND,165510046,134
MINDLER,165510180,134
SUNKEN,165510314,134
SCHNUCK,165510448,134
SCHNURSTEIN,165510582,134
TRENDLE,165510716,134
VITOUS,165510850,134
WIDDEL,165510984,134
VOMUND,165511118,134
BJORLING,165511252,134
ZINNIEL,165511386,134
ZUCHELLI,165511520,134
ACHS,165511654,134
BIRKENHOLZ,165511788,134
BORDEWYK,165511922,134
BALENO,165512056,134
WESTHUIS,165512190,134
WAYRYNEN,165512324,134
VOLPENHEIN,165512458,134
WILHOUR,165512592,134
WIEGARD,165512726,134
WINDSHEIMER,165512860,134
WOHLLEBER,165512994,134
VANLAERE,165513128,134
TRUPPI,165513262,134
RHEINECKER,165513396,134
RIEFFER,165513530,134
RODENHISER,165513664,134
ROSKIN,165513798,134
SEHLHORST,165513932,134
SEMPRINI,165514066,134
SHINDELDECKER,165514200,134
SHAULOV,165514334,134
SCHUGEL,165514468,134
SANDERBECK,165514602,134
SUTTMAN,165514736,134
TITTER,165514870,134
STETZLER,165515004,134
STREICHERT,165515138,134
STOCKUM,165515272,134
MOSCHELL,165515406,134
MOCNIAK,165515540,134
MIKHAYLOVA,165515674,134
NUARA,165515808,134
PASTIRIK,165515942,134
PAVELL,165516076,134
POBLOCKI,165516210,134
POPHAL,165516344,134
POLENSKE,165516478,134
PUSHMAN,165516612,134
KLUBEK,165516746,134
KRUCKOW,165516880,134
KUEBELBECK,165517014,134
LANZEL,165517148,134
LAVERACK,165517282,134
LEISHEAR,165517416,134
LASSAK,165517550,134
KLOPPENBORG,165517684,134
KARALEKAS,165517818,134
LOUVAR,165517952,134
